2,9,터지다,auxiliary verb,1163
2,9,폐,noun,1094
3,4,군중,noun,1136
3,9,시계탑,noun,1167
3,2,느려졌,adjective,10000
6,2,더없이,adverb,1125
10,3,대낮,noun,1123
10,21,광장,noun,1085
10,2,자유로이,adverb,1154
13,2,정해진,verb,10000
14,4,굶주리다,verb,1109
15,11,일,dependent noun,45
15,5,욕심,noun,1002
18,12,파티,noun,1139
18,2,퍼센트,dependent noun,92
20,2,계셨,auxiliary verb,10000
20,2,내리쬐다,verb,1153
20,2,첫째,number,857
23,2,수없이,adverb,1081
23,4,미세,noun,1149
25,3,쪼글쪼글,adverb,1171
26,2,손녀딸,noun,1167
29,3,꿈속,noun,1103
29,2,안녕하다,adjective,988
29,10,간,noun,1083
30,2,양보,noun,1129
31,2,멈칫,adverb,1138
39,4,혹독하다,adjective,1144
41,4,낭패감,noun,
43,2,무지개,noun,1153
43,3,고사하고,adverb,1145
49,5,찬란하다,adjective,1113
51,3,적용,noun,1034
53,3,마음속,noun,935
55,3,때마침,adverb,1144
58,5,꾸짖다,verb,1130
60,2,굽히다,verb,1097
62,2,그제서야,adverb,1079
73,2,홀쭉하다,adjective,1165
74,13,축하,noun,1105
76,3,잿빛,noun,1149
81,2,탁상시계,noun,1168
85,2,달째,noun,10000
87,2,매복,noun,10000
94,3,면밀히,adverb,1155
94,5,주름살,noun,1143
101,3,거르다,verb,1139
103,2,억지,noun,1143
112,2,반년,noun,1156
114,2,신기,noun,1168
117,2,부시다,adjective,1153
119,3,반짝반짝,adverb,1160
120,2,빌미,noun,1152
120,7,소망,noun,1043
121,2,가루,noun,1058
121,3,시뻘겋다,adjective,1155
121,3,녹,noun,1156
122,2,환히,adverb,1139
126,4,단체,noun,404
130,5,했잖아요,auxiliary verb,10000
136,22,카메라,noun,815
139,2,비범,noun,1171
144,3,졸업반,noun,1159
144,8,평생,noun,947
152,5,경련,noun,1153
154,3,윤곽,noun,1117
157,2,억양,noun,1138
158,17,과거,noun,489
163,2,청명,noun,1163
170,5,어쨌거나,conjunction,10000
172,2,어때서,adjective,10000
173,2,스물,number,1153
179,4,비롯,noun,1171
180,4,입장,noun,377
181,8,불멸,noun,1163
192,2,즐거움,noun,1020
200,12,아르바이트,noun,1121
204,23,로미오,noun,10000
220,12,협박,noun,1114
229,3,치아,noun,1171
234,2,이러다,conjunction,10000
235,2,뒷자리,noun,1153
238,2,오르내리다,verb,1110
242,5,두드러지다,verb,1134
244,4,기르다,verb,848
244,2,정교,noun,1171
246,6,고심,noun,1152
249,8,결코,adverb,632
249,2,걸핏하면,adverb,1138
251,3,요청,noun,1026
251,3,올해,noun,438
254,2,유치원,noun,1077
255,5,부자,noun,1005
255,2,벌다,verb,868
258,3,입학,noun,1070
258,4,자금,noun,514
259,5,진학,noun,1138
263,3,누이,noun,1115
263,3,비상,noun,1089
263,4,무한,noun,1127
265,2,등록금,noun,1135
265,4,마다,noun,1168
266,3,까다롭다,adjective,1112
267,2,무작정,adverb,1164
270,72,약간,adverb,785
274,10,졸업,noun,1028
276,19,언급,noun,1119
276,2,반대쪽,noun,1151
276,6,긋다,verb,1061
297,2,시큰둥하다,adjective,1153
304,11,넘치다,verb,964
308,3,성질,noun,919
316,2,불타올랐,verb,10000
318,3,어질어질,adverb,1171
319,4,들이쉬다,verb,1150
320,2,급기야,adverb,1112
323,16,이빨,noun,1072
323,2,면도날,noun,1165
327,7,되돌리다,verb,1112
332,2,뛰쳐나오다,verb,1146
336,7,가문,noun,1095
336,2,캐다,verb,1112
337,6,찬성,noun,1121
337,2,그대,pronoun,1052
338,2,오프닝,noun,1171
338,3,감기,noun,1076
340,4,쿠션,noun,1164
342,8,담요,noun,1146
343,11,체온,noun,1122
355,4,파괴,noun,1029
364,2,몰입,noun,1167
366,3,읊다,verb,1118
368,3,울음,noun,1044
369,6,부럽다,adjective,1071
373,2,놈,pronoun,1171
375,2,독약,noun,1160
375,4,식물,noun,944
380,4,동원,noun,1115
382,2,농담조,noun,
390,2,비상사태,noun,1162
394,4,녹이다,verb,1102
397,3,속임수,noun,1157
399,2,간발,noun,1168
400,16,흉터,noun,1140
400,4,초승달,noun,1157
402,4,털다,verb,954
406,4,없인,adverb,10000
409,32,투리,noun,10000
409,3,겠다고,auxiliary verb,10000
409,28,일가,noun,1133
415,2,유서,noun,1158
415,2,권력,noun,521
416,4,왕족,noun,1152
416,5,해당,noun,1049
417,2,초기,noun,764
422,3,강가,noun,1125
422,2,깊이,noun,1019
426,2,지인,noun,1166
426,3,또렷이,adverb,1158
427,7,백발,noun,1147
428,14,마르쿠스,noun,
428,19,우스,noun,10000
429,2,거물,noun,1154
429,7,함부로,adverb,1041
431,3,탈피,noun,1148
434,4,힘주다,verb,1146
448,5,핏기,noun,1157
469,3,해방,noun,923
473,2,식욕,noun,1114
482,3,산산조각,noun,1158
485,2,조언,noun,1136
488,4,낚아채다,verb,1141
500,2,요샌,adverb,10000
501,4,쳐졌,verb,10000
503,2,암튼,adverb,1158
503,2,전할게요,verb,10000
504,2,홀딱,adverb,1165
505,13,작년,noun,773
507,2,고마워하다,verb,1163
507,3,성인,noun,1050
514,5,깜깜하다,adjective,1149
515,3,선사,noun,1125
523,3,푼,dependent noun,1083
539,3,턱,adverb,1166
550,2,잘리다,verb,1115
550,3,미녀,noun,1111
551,7,엄밀히,adverb,1153
552,4,침입자,noun,1165
553,4,현재,adverb,348
553,2,대면,noun,1160
554,2,장난꾸러기,noun,1166
561,2,패이다,verb,1155
573,2,은은하다,adjective,1132
574,3,띄우다,verb,1104
574,3,수반,noun,1168
574,3,장미,noun,1110
574,3,층층이,adverb,1166
580,2,중얼중얼,adverb,1169
585,5,필름,noun,1008
588,3,널찍하다,adjective,1150
591,6,케이크,noun,1148
591,2,꾸러미,noun,1139
591,2,테이블보,noun,1167
591,5,포장지,noun,1158
592,2,백배,adverb,1170
597,2,다정히,adverb,1164
602,34,최소한,noun,912
618,5,성큼,adverb,1149
620,2,구부정하다,adjective,1162
621,4,반감,noun,1151
622,2,임시,noun,1006
630,2,앞두다,verb,900
631,2,사절,noun,1165
634,4,뿌듯하다,adjective,1139
638,5,표면,noun,975
646,2,환불,noun,1166
646,4,설치,noun,995
656,5,최대,noun,780
657,3,납작하다,adjective,1145
